Class,Section,Subject,Name,ID,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Home Tuition (Y/N),Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
11,C,English,Swati Iqbal,11_C_30,110330,83,56,82,55,Y,4,7,9,0.8,8,64
11,C,Social,Swati Iqbal,11_C_30,110330,78,92,46,57,N,7,7,9,0.4,9,35
11,C,Painting,Swati Iqbal,11_C_30,110330,86,78,60,67,Y,6,7,8,0.8,6,90
11,C,Maths,Sanjay Chawla,11_C_31,110331,88,58,93,52,N,7,6,3,0.4,7,87
11,C,Physics,Sanjay Chawla,11_C_31,110331,83,48,46,65,N,6,9,5,0.4,5,66
11,C,Chemistry,Sanjay Chawla,11_C_31,110331,86,90,49,45,N,3,3,2,0.5,5,86
11,C,Biology,Sanjay Chawla,11_C_31,110331,83,75,66,47,Y,5,6,7,0.1,3,63
11,C,English,Sanjay Chawla,11_C_31,110331,92,45,90,72,Y,10,4,9,0.6,9,65
11,C,Social,Sanjay Chawla,11_C_31,110331,67,81,93,45,N,10,7,9,0.3,7,62
11,C,Painting,Sanjay Chawla,11_C_31,110331,86,98,85,96,Y,6,10,6,0.8,7,75
11,C,Maths,Arjun Bhasin,11_C_32,110332,74,70,69,91,Y,7,5,2,0.3,6,94
11,C,Physics,Arjun Bhasin,11_C_32,110332,65,57,71,47,N,9,4,3,0.4,7,95
11,C,Chemistry,Arjun Bhasin,11_C_32,110332,81,60,56,100,N,4,8,6,0.3,10,63
11,C,Biology,Arjun Bhasin,11_C_32,110332,90,69,70,80,N,8,6,2,0.1,10,93
11,C,English,Arjun Bhasin,11_C_32,110332,99,75,74,97,N,10,3,3,0.6,4,73
11,C,Social,Arjun Bhasin,11_C_32,110332,97,94,80,81,Y,10,7,2,0.3,5,53
11,C,Painting,Arjun Bhasin,11_C_32,110332,82,58,93,53,N,7,10,2,0.7,9,42
11,C,Maths,Alka Kulkarni,11_C_33,110333,73,79,94,54,N,7,3,4,0.6,5,47
11,C,Physics,Alka Kulkarni,11_C_33,110333,87,86,40,88,Y,10,9,3,1.0,7,57
11,C,Chemistry,Alka Kulkarni,11_C_33,110333,67,65,72,44,N,4,7,10,0.9,6,83
11,C,Biology,Alka Kulkarni,11_C_33,110333,95,54,60,92,N,9,5,5,0.9,6,75
11,C,English,Alka Kulkarni,11_C_33,110333,97,71,90,76,Y,7,8,6,0.6,7,99
11,C,Social,Alka Kulkarni,11_C_33,110333,68,69,97,97,N,3,7,9,0.3,10,78
11,C,Painting,Alka Kulkarni,11_C_33,110333,94,43,44,51,Y,4,5,9,0.7,3,87
11,C,Maths,Vivek Bansal,11_C_34,110334,83,56,63,71,Y,5,8,2,0.5,9,96
11,C,Physics,Vivek Bansal,11_C_34,110334,83,70,81,89,Y,7,10,9,0.4,10,43
11,C,Chemistry,Vivek Bansal,11_C_34,110334,68,87,44,85,N,10,8,4,0.6,9,38
11,C,Biology,Vivek Bansal,11_C_34,110334,89,70,47,57,Y,8,5,9,0.8,8,36
11,C,English,Vivek Bansal,11_C_34,110334,69,53,76,88,N,10,9,10,0.6,10,91
11,C,Social,Vivek Bansal,11_C_34,110334,65,49,87,88,N,10,7,9,0.7,3,34
11,C,Painting,Vivek Bansal,11_C_34,110334,99,55,45,71,N,8,8,6,0.8,8,40
11,C,Maths,Monika Goel,11_C_35,110335,82,41,97,90,Y,6,5,2,0.5,4,48
11,C,Physics,Monika Goel,11_C_35,110335,88,69,96,90,N,3,10,2,0.3,6,56
11,C,Chemistry,Monika Goel,11_C_35,110335,77,79,65,95,Y,8,9,9,0.9,10,56
11,C,Biology,Monika Goel,11_C_35,110335,93,87,90,76,Y,3,9,6,0.9,7,72
11,C,English,Monika Goel,11_C_35,110335,81,84,43,59,N,5,5,6,0.4,8,67
11,C,Social,Monika Goel,11_C_35,110335,96,95,78,89,Y,8,6,9,0.1,7,49
11,C,Painting,Monika Goel,11_C_35,110335,93,94,74,85,Y,7,8,8,0.1,3,88
11,C,Maths,Aarav Gill,11_C_36,110336,83,81,73,71,Y,3,10,8,0.3,7,51
11,C,Physics,Aarav Gill,11_C_36,110336,93,76,41,55,Y,6,9,5,0.7,7,89
11,C,Chemistry,Aarav Gill,11_C_36,110336,68,82,46,51,Y,5,8,2,0.8,4,39
11,C,Biology,Aarav Gill,11_C_36,110336,95,100,73,83,Y,3,3,10,0.7,5,82
11,C,English,Aarav Gill,11_C_36,110336,66,84,61,92,N,7,5,4,0.9,4,70
11,C,Social,Aarav Gill,11_C_36,110336,67,70,74,81,N,9,3,5,0.3,8,34
11,C,Painting,Aarav Gill,11_C_36,110336,78,61,47,74,Y,4,6,5,0.1,4,34
11,C,Maths,Divya Chetty,11_C_37,110337,93,48,53,79,Y,6,10,5,0.4,4,45
11,C,Physics,Divya Chetty,11_C_37,110337,83,100,71,75,N,3,10,6,1.0,6,54
11,C,Chemistry,Divya Chetty,11_C_37,110337,69,89,99,43,N,8,10,3,0.1,4,49
11,C,Biology,Divya Chetty,11_C_37,110337,91,89,81,61,N,3,9,3,0.4,4,34
11,C,English,Divya Chetty,11_C_37,110337,97,81,87,54,N,6,9,8,0.7,10,57
11,C,Social,Divya Chetty,11_C_37,110337,92,64,50,96,N,7,6,5,0.3,4,78
11,C,Painting,Divya Chetty,11_C_37,110337,88,78,62,52,Y,8,8,7,0.2,6,42
11,C,Maths,Arjun Choudhury,11_C_38,110338,97,73,41,90,Y,8,7,3,0.9,3,90
11,C,Physics,Arjun Choudhury,11_C_38,110338,72,49,98,97,N,7,10,7,0.6,10,32
11,C,Chemistry,Arjun Choudhury,11_C_38,110338,84,46,72,65,Y,9,3,8,0.6,3,64
11,C,Biology,Arjun Choudhury,11_C_38,110338,73,90,96,64,N,6,3,8,0.4,7,32
11,C,English,Arjun Choudhury,11_C_38,110338,99,65,60,61,N,10,9,6,0.8,3,67
11,C,Social,Arjun Choudhury,11_C_38,110338,66,64,57,63,Y,8,4,7,0.5,8,30
11,C,Painting,Arjun Choudhury,11_C_38,110338,65,64,80,49,N,3,3,2,0.4,7,33
11,C,Maths,Vijay Ganguly,11_C_39,110339,98,67,47,100,N,7,7,7,0.6,9,63
11,C,Physics,Vijay Ganguly,11_C_39,110339,96,66,89,41,Y,5,10,4,0.3,6,56
11,C,Chemistry,Vijay Ganguly,11_C_39,110339,86,89,57,91,N,10,5,4,0.2,6,67
11,C,Biology,Vijay Ganguly,11_C_39,110339,77,78,80,79,Y,4,10,7,0.4,4,68
11,C,English,Vijay Ganguly,11_C_39,110339,95,88,57,40,Y,7,7,4,0.3,9,72
11,C,Social,Vijay Ganguly,11_C_39,110339,71,78,86,40,N,8,6,6,0.9,6,42
11,C,Painting,Vijay Ganguly,11_C_39,110339,90,92,65,67,N,5,8,10,0.9,8,35
11,C,Maths,Nupur Grewal,11_C_40,110340,79,96,99,98,Y,5,7,8,0.1,5,49
11,C,Physics,Nupur Grewal,11_C_40,110340,68,86,45,44,Y,10,3,10,0.6,5,46
11,C,Chemistry,Nupur Grewal,11_C_40,110340,100,99,75,78,Y,6,10,10,0.7,10,73
11,C,Biology,Nupur Grewal,11_C_40,110340,100,44,56,91,Y,3,6,9,0.6,3,35
11,C,English,Nupur Grewal,11_C_40,110340,87,57,40,62,Y,4,4,10,0.3,3,41
11,C,Social,Nupur Grewal,11_C_40,110340,71,63,100,77,N,4,6,5,0.5,10,72
11,C,Painting,Nupur Grewal,11_C_40,110340,78,42,60,44,N,8,5,2,0.3,10,42
12,A,Maths,Swati Murthy,12_A_1,120101,99,68,76,80,Y,6,3,7,0.4,9,50
12,A,Physics,Swati Murthy,12_A_1,120101,69,69,66,54,Y,3,9,3,0.6,4,75
12,A,Chemistry,Swati Murthy,12_A_1,120101,80,63,55,92,N,9,6,10,0.8,8,79
12,A,Biology,Swati Murthy,12_A_1,120101,92,99,82,70,N,8,8,5,0.6,7,64
12,A,English,Swati Murthy,12_A_1,120101,93,95,71,47,Y,6,10,7,0.8,10,80
12,A,Social,Swati Murthy,12_A_1,120101,81,79,52,63,Y,9,10,5,0.9,10,87
12,A,Painting,Swati Murthy,12_A_1,120101,97,58,66,87,Y,6,10,8,0.5,10,90
12,A,Maths,Ritu Mitra,12_A_2,120102,73,98,73,98,Y,7,3,10,0.1,8,48
12,A,Physics,Ritu Mitra,12_A_2,120102,96,97,57,69,Y,10,3,10,0.5,7,89
12,A,Chemistry,Ritu Mitra,12_A_2,120102,95,95,91,89,N,4,3,2,0.2,4,32
12,A,Biology,Ritu Mitra,12_A_2,120102,67,81,72,66,Y,10,5,7,0.7,4,75
12,A,English,Ritu Mitra,12_A_2,120102,72,49,81,76,Y,10,6,10,1.0,10,59
12,A,Social,Ritu Mitra,12_A_2,120102,77,66,98,45,N,6,3,8,0.6,6,74
12,A,Painting,Ritu Mitra,12_A_2,120102,80,81,80,87,N,10,8,2,0.5,7,62
12,A,Maths,Rishabh Trivedi,12_A_3,120103,85,49,87,75,Y,8,4,10,0.8,9,70
12,A,Physics,Rishabh Trivedi,12_A_3,120103,71,47,69,52,N,7,6,9,0.6,5,89
12,A,Chemistry,Rishabh Trivedi,12_A_3,120103,100,96,40,88,Y,5,7,3,0.9,10,97
12,A,Biology,Rishabh Trivedi,12_A_3,120103,90,85,79,74,N,3,7,4,0.5,3,55
12,A,English,Rishabh Trivedi,12_A_3,120103,96,67,97,95,N,9,6,6,0.7,4,66
12,A,Social,Rishabh Trivedi,12_A_3,120103,77,96,49,47,Y,8,6,6,0.2,4,46
12,A,Painting,Rishabh Trivedi,12_A_3,120103,95,72,56,52,N,9,6,2,0.2,9,87
12,A,Maths,Ananya Kulkarni,12_A_4,120104,93,80,61,83,Y,10,7,9,0.7,6,74
12,A,Physics,Ananya Kulkarni,12_A_4,120104,95,80,75,63,Y,7,7,7,0.2,3,42
12,A,Chemistry,Ananya Kulkarni,12_A_4,120104,88,90,95,74,Y,8,9,10,0.8,7,32
12,A,Biology,Ananya Kulkarni,12_A_4,120104,66,97,77,83,N,9,10,9,0.5,6,96
12,A,English,Ananya Kulkarni,12_A_4,120104,65,75,55,91,N,7,7,3,0.4,9,58
12,A,Social,Ananya Kulkarni,12_A_4,120104,97,63,60,67,N,10,7,3,0.3,3,80
12,A,Painting,Ananya Kulkarni,12_A_4,120104,67,50,84,83,Y,9,9,9,0.9,3,42
12,A,Maths,Pankaj Srivastava,12_A_5,120105,76,43,40,91,N,9,3,3,0.1,6,30
12,A,Physics,Pankaj Srivastava,12_A_5,120105,97,87,89,73,N,6,4,5,0.9,6,76
12,A,Chemistry,Pankaj Srivastava,12_A_5,120105,79,45,59,92,N,6,10,5,0.8,4,42
12,A,Biology,Pankaj Srivastava,12_A_5,120105,71,68,43,79,N,8,6,4,0.2,3,88
12,A,English,Pankaj Srivastava,12_A_5,120105,94,40,42,74,Y,7,8,3,0.7,10,38
12,A,Social,Pankaj Srivastava,12_A_5,120105,77,82,91,84,N,7,9,2,0.3,7,55
12,A,Painting,Pankaj Srivastava,12_A_5,120105,88,40,93,47,Y,7,5,7,0.6,4,87
12,A,Maths,Pranav Ranjan,12_A_6,120106,95,52,51,41,N,10,5,2,0.9,4,74
12,A,Physics,Pranav Ranjan,12_A_6,120106,80,78,85,79,N,9,9,4,0.6,5,69
12,A,Chemistry,Pranav Ranjan,12_A_6,120106,86,92,88,65,Y,7,5,9,0.6,5,100
12,A,Biology,Pranav Ranjan,12_A_6,120106,79,78,60,100,N,7,10,7,0.6,3,52
12,A,English,Pranav Ranjan,12_A_6,120106,92,65,98,87,Y,8,4,10,0.3,8,46
12,A,Social,Pranav Ranjan,12_A_6,120106,80,54,42,43,N,5,4,9,1.0,4,39
12,A,Painting,Pranav Ranjan,12_A_6,120106,80,67,55,72,N,10,10,5,0.8,10,57
12,A,Maths,Kiran Sen,12_A_7,120107,72,64,46,60,Y,3,6,3,0.9,6,33
12,A,Physics,Kiran Sen,12_A_7,120107,85,88,74,95,N,3,5,9,0.4,9,73
12,A,Chemistry,Kiran Sen,12_A_7,120107,65,90,96,58,Y,5,9,3,0.1,9,66
12,A,Biology,Kiran Sen,12_A_7,120107,95,72,54,53,Y,8,3,9,0.4,4,93
12,A,English,Kiran Sen,12_A_7,120107,94,47,93,89,N,9,6,7,0.8,10,31
12,A,Social,Kiran Sen,12_A_7,120107,77,62,52,61,N,5,6,5,0.5,8,97
12,A,Painting,Kiran Sen,12_A_7,120107,69,99,76,55,Y,3,8,7,0.8,9,40
12,A,Maths,Sonia Banerjee,12_A_8,120108,66,75,63,54,Y,7,8,2,0.4,7,56
12,A,Physics,Sonia Banerjee,12_A_8,120108,98,71,64,56,Y,4,8,10,0.5,4,80
12,A,Chemistry,Sonia Banerjee,12_A_8,120108,83,90,87,62,Y,7,10,6,0.9,7,58
12,A,Biology,Sonia Banerjee,12_A_8,120108,85,44,53,89,N,8,6,2,0.4,5,70
12,A,English,Sonia Banerjee,12_A_8,120108,87,45,100,97,Y,6,10,4,0.6,9,42
12,A,Social,Sonia Banerjee,12_A_8,120108,96,87,63,78,N,7,8,7,0.8,9,86
12,A,Painting,Sonia Banerjee,12_A_8,120108,85,86,53,86,Y,3,3,4,0.8,9,53
12,A,Maths,Gaurav Choudhury,12_A_9,120109,77,88,84,88,N,3,4,4,0.6,9,62
12,A,Physics,Gaurav Choudhury,12_A_9,120109,96,54,72,93,N,8,10,7,0.4,6,82
12,A,Chemistry,Gaurav Choudhury,12_A_9,120109,72,52,83,89,N,7,7,3,0.6,8,76
12,A,Biology,Gaurav Choudhury,12_A_9,120109,66,94,74,63,N,9,4,10,0.5,3,100
12,A,English,Gaurav Choudhury,12_A_9,120109,79,59,63,93,Y,9,3,7,0.7,9,42
12,A,Social,Gaurav Choudhury,12_A_9,120109,92,82,45,52,N,10,6,6,1.0,8,50
12,A,Painting,Gaurav Choudhury,12_A_9,120109,97,100,52,49,N,7,4,5,0.6,4,84
12,A,Maths,Mayank Patel,12_A_10,120110,85,57,69,95,N,6,9,2,0.6,8,65
12,A,Physics,Mayank Patel,12_A_10,120110,72,95,86,43,N,7,3,5,0.1,10,78
12,A,Chemistry,Mayank Patel,12_A_10,120110,94,70,54,84,Y,4,10,8,0.9,8,76
12,A,Biology,Mayank Patel,12_A_10,120110,72,83,43,97,N,8,6,9,0.3,6,71
12,A,English,Mayank Patel,12_A_10,120110,90,49,57,53,Y,3,3,10,0.9,6,88
12,A,Social,Mayank Patel,12_A_10,120110,80,45,42,97,Y,7,7,3,0.7,4,34
12,A,Painting,Mayank Patel,12_A_10,120110,69,56,40,85,Y,5,6,9,0.3,7,47
12,A,Maths,Rajesh Bhasin,12_A_11,120111,76,92,95,77,N,3,4,10,0.3,4,33
12,A,Physics,Rajesh Bhasin,12_A_11,120111,94,44,55,78,N,4,3,10,0.1,8,38
12,A,Chemistry,Rajesh Bhasin,12_A_11,120111,92,56,67,89,N,7,10,5,0.3,4,45
12,A,Biology,Rajesh Bhasin,12_A_11,120111,67,81,80,69,Y,9,9,8,0.4,10,68
12,A,English,Rajesh Bhasin,12_A_11,120111,80,57,81,90,N,9,10,2,0.4,3,65
12,A,Social,Rajesh Bhasin,12_A_11,120111,81,67,85,96,Y,3,9,9,0.2,7,75
12,A,Painting,Rajesh Bhasin,12_A_11,120111,87,74,47,93,N,4,7,3,0.3,10,75
12,A,Maths,Payal Johal,12_A_12,120112,90,95,99,58,N,8,6,4,0.3,4,58
12,A,Physics,Payal Johal,12_A_12,120112,74,62,80,42,Y,10,3,8,0.4,6,59
12,A,Chemistry,Payal Johal,12_A_12,120112,77,93,81,56,Y,4,3,2,0.3,10,92
12,A,Biology,Payal Johal,12_A_12,120112,88,83,100,53,N,3,6,7,0.8,3,57
12,A,English,Payal Johal,12_A_12,120112,79,84,41,69,N,3,7,5,0.1,5,77
12,A,Social,Payal Johal,12_A_12,120112,66,61,93,65,Y,3,9,6,0.3,3,93
12,A,Painting,Payal Johal,12_A_12,120112,80,73,58,42,Y,6,10,6,0.9,3,81
12,A,Maths,Aman Verma,12_A_13,120113,80,53,90,56,N,7,9,7,0.2,8,88
12,A,Physics,Aman Verma,12_A_13,120113,85,97,60,94,N,10,7,6,0.3,4,51
12,A,Chemistry,Aman Verma,12_A_13,120113,97,67,48,83,Y,10,8,9,0.6,5,86
12,A,Biology,Aman Verma,12_A_13,120113,71,87,70,85,Y,7,8,8,0.1,4,36
12,A,English,Aman Verma,12_A_13,120113,65,85,96,56,N,6,6,8,0.9,8,89
12,A,Social,Aman Verma,12_A_13,120113,81,70,57,53,N,10,5,4,0.6,5,60
12,A,Painting,Aman Verma,12_A_13,120113,85,58,92,48,N,8,6,10,0.5,9,38
12,A,Maths,Isha Menon,12_A_14,120114,97,50,43,70,Y,7,10,10,0.2,10,69
12,A,Physics,Isha Menon,12_A_14,120114,93,68,86,45,Y,3,5,7,0.9,4,59
12,A,Chemistry,Isha Menon,12_A_14,120114,66,83,80,85,Y,9,4,8,0.4,3,56
12,A,Biology,Isha Menon,12_A_14,120114,68,64,64,40,N,5,4,7,0.4,6,96
12,A,English,Isha Menon,12_A_14,120114,65,41,45,77,N,10,9,4,0.7,10,66
12,A,Social,Isha Menon,12_A_14,120114,81,58,41,53,Y,9,9,10,0.1,9,58
12,A,Painting,Isha Menon,12_A_14,120114,66,53,74,43,N,5,7,8,0.6,6,51
12,A,Maths,Tanvi Deshmukh,12_A_15,120115,70,76,88,41,N,9,4,6,0.7,8,46
12,A,Physics,Tanvi Deshmukh,12_A_15,120115,90,83,81,96,Y,10,3,9,0.3,5,97
12,A,Chemistry,Tanvi Deshmukh,12_A_15,120115,65,96,94,97,Y,3,9,2,0.2,9,92
12,A,Biology,Tanvi Deshmukh,12_A_15,120115,69,47,70,64,Y,4,4,8,0.2,6,92
12,A,English,Tanvi Deshmukh,12_A_15,120115,83,96,50,69,N,8,8,4,0.1,7,56
12,A,Social,Tanvi Deshmukh,12_A_15,120115,87,89,67,71,N,5,5,9,0.6,6,60
12,A,Painting,Tanvi Deshmukh,12_A_15,120115,100,80,77,65,N,7,9,2,0.7,3,67
12,A,Maths,Richa Mehta,12_A_16,120116,66,60,95,85,Y,8,7,8,0.9,3,64
12,A,Physics,Richa Mehta,12_A_16,120116,72,68,91,75,Y,5,4,6,0.9,6,48
12,A,Chemistry,Richa Mehta,12_A_16,120116,87,66,74,70,N,9,5,2,0.5,4,42
12,A,Biology,Richa Mehta,12_A_16,120116,97,90,40,89,Y,7,7,6,0.7,3,70
12,A,English,Richa Mehta,12_A_16,120116,70,46,41,91,Y,4,8,10,0.3,4,33
12,A,Social,Richa Mehta,12_A_16,120116,77,46,45,93,N,8,5,7,0.6,9,41
12,A,Painting,Richa Mehta,12_A_16,120116,73,91,75,50,Y,10,7,5,0.2,5,54
12,A,Maths,Priya Deshmukh,12_A_17,120117,82,100,77,52,N,7,8,8,0.9,4,96
12,A,Physics,Priya Deshmukh,12_A_17,120117,66,98,61,81,N,9,9,6,0.6,8,94
12,A,Chemistry,Priya Deshmukh,12_A_17,120117,95,54,75,46,N,9,3,9,0.9,4,84
12,A,Biology,Priya Deshmukh,12_A_17,120117,75,97,80,91,N,7,5,8,0.2,5,46
12,A,English,Priya Deshmukh,12_A_17,120117,91,85,52,43,Y,5,9,5,0.5,8,77
12,A,Social,Priya Deshmukh,12_A_17,120117,72,44,92,42,Y,8,4,9,0.5,7,99
12,A,Painting,Priya Deshmukh,12_A_17,120117,72,51,45,95,N,3,5,2,0.4,3,72
12,A,Maths,Swati Sidhu,12_A_18,120118,82,68,100,48,Y,10,10,4,0.3,8,54
12,A,Physics,Swati Sidhu,12_A_18,120118,87,76,60,61,N,3,7,4,0.9,6,99
12,A,Chemistry,Swati Sidhu,12_A_18,120118,68,90,80,57,N,9,10,2,0.5,9,44
12,A,Biology,Swati Sidhu,12_A_18,120118,79,62,67,86,Y,8,6,3,0.3,4,41
12,A,English,Swati Sidhu,12_A_18,120118,66,100,78,73,N,10,5,9,0.8,3,88
12,A,Social,Swati Sidhu,12_A_18,120118,96,44,68,94,Y,7,7,3,0.4,7,41
12,A,Painting,Swati Sidhu,12_A_18,120118,100,65,57,52,N,10,4,6,0.9,3,92
12,A,Maths,Rohan Ganguly,12_A_19,120119,86,84,82,68,Y,5,7,8,0.3,4,39
12,A,Physics,Rohan Ganguly,12_A_19,120119,88,68,40,86,Y,9,8,5,0.5,10,84
12,A,Chemistry,Rohan Ganguly,12_A_19,120119,69,49,41,96,Y,5,10,4,0.6,5,36
12,A,Biology,Rohan Ganguly,12_A_19,120119,68,84,93,53,Y,8,7,5,0.8,4,34
12,A,English,Rohan Ganguly,12_A_19,120119,90,63,99,100,Y,8,8,6,0.5,9,97
12,A,Social,Rohan Ganguly,12_A_19,120119,96,94,90,70,Y,9,9,6,0.7,4,97
12,A,Painting,Rohan Ganguly,12_A_19,120119,98,43,73,76,Y,6,6,3,0.9,6,86
12,A,Maths,Manoj Agrawal,12_A_20,120120,72,77,99,85,N,6,3,9,0.9,8,93
12,A,Physics,Manoj Agrawal,12_A_20,120120,70,94,82,48,Y,7,10,8,0.6,6,97
12,A,Chemistry,Manoj Agrawal,12_A_20,120120,99,82,42,54,Y,4,7,10,0.5,3,69
12,A,Biology,Manoj Agrawal,12_A_20,120120,83,74,57,54,N,8,10,7,0.6,5,38
12,A,English,Manoj Agrawal,12_A_20,120120,89,65,59,87,N,3,5,4,0.3,6,51
12,A,Social,Manoj Agrawal,12_A_20,120120,67,58,74,73,Y,3,8,6,0.7,8,31
12,A,Painting,Manoj Agrawal,12_A_20,120120,78,77,73,88,Y,3,6,4,0.7,7,45
12,A,Maths,Meera Roy,12_A_21,120121,81,54,84,88,N,6,5,5,0.9,7,71
12,A,Physics,Meera Roy,12_A_21,120121,70,69,98,61,Y,6,7,2,0.7,3,71
12,A,Chemistry,Meera Roy,12_A_21,120121,87,67,98,83,Y,3,8,4,0.4,4,99
12,A,Biology,Meera Roy,12_A_21,120121,79,85,52,58,Y,3,3,4,1.0,7,77
12,A,English,Meera Roy,12_A_21,120121,80,70,89,93,Y,10,6,5,0.8,6,93
12,A,Social,Meera Roy,12_A_21,120121,98,77,43,57,N,6,7,10,0.3,7,45
12,A,Painting,Meera Roy,12_A_21,120121,74,86,63,72,Y,10,9,9,0.7,3,72
12,A,Maths,Amit Murthy,12_A_22,120122,83,57,78,79,Y,3,8,10,0.2,6,34
12,A,Physics,Amit Murthy,12_A_22,120122,76,57,42,77,N,6,7,2,1.0,7,53
12,A,Chemistry,Amit Murthy,12_A_22,120122,81,93,100,71,Y,5,5,10,0.8,4,52
12,A,Biology,Amit Murthy,12_A_22,120122,66,79,46,87,Y,4,7,9,0.3,4,94
12,A,English,Amit Murthy,12_A_22,120122,70,67,83,64,N,5,10,2,0.4,3,40
12,A,Social,Amit Murthy,12_A_22,120122,81,85,82,45,N,4,9,8,1.0,3,42
12,A,Painting,Amit Murthy,12_A_22,120122,80,40,88,59,N,8,9,2,0.8,10,66
12,A,Maths,Siddharth Saxena,12_A_23,120123,79,90,46,99,Y,4,5,6,0.5,7,43
12,A,Physics,Siddharth Saxena,12_A_23,120123,70,95,71,42,N,4,8,6,0.5,6,82
12,A,Chemistry,Siddharth Saxena,12_A_23,120123,75,96,78,69,N,5,8,8,0.8,3,35
12,A,Biology,Siddharth Saxena,12_A_23,120123,85,81,68,73,Y,6,9,9,1.0,3,96
12,A,English,Siddharth Saxena,12_A_23,120123,71,45,49,42,N,8,7,6,0.1,5,85
12,A,Social,Siddharth Saxena,12_A_23,120123,88,41,55,66,N,8,6,4,0.4,10,46
12,A,Painting,Siddharth Saxena,12_A_23,120123,86,50,44,89,N,4,7,7,1.0,5,30
12,A,Maths,Pranav Prasad,12_A_24,120124,86,49,68,79,Y,3,4,9,0.6,5,72
12,A,Physics,Pranav Prasad,12_A_24,120124,70,83,99,44,N,3,6,2,0.6,6,51
12,A,Chemistry,Pranav Prasad,12_A_24,120124,100,85,87,55,Y,6,7,9,1.0,3,83
12,A,Biology,Pranav Prasad,12_A_24,120124,87,43,55,54,N,3,7,6,0.7,8,74
12,A,English,Pranav Prasad,12_A_24,120124,95,55,65,84,N,5,6,4,0.9,6,49
12,A,Social,Pranav Prasad,12_A_24,120124,87,48,50,99,Y,5,3,5,0.7,3,100
12,A,Painting,Pranav Prasad,12_A_24,120124,88,81,86,45,N,10,10,5,0.9,7,79
12,A,Maths,Prisha Bhasin,12_A_25,120125,72,50,86,41,Y,5,3,4,0.5,5,54
12,A,Physics,Prisha Bhasin,12_A_25,120125,69,87,73,92,N,5,3,7,0.3,6,36
12,A,Chemistry,Prisha Bhasin,12_A_25,120125,66,98,58,94,Y,3,6,8,0.4,6,41
12,A,Biology,Prisha Bhasin,12_A_25,120125,81,58,69,81,Y,6,4,5,0.4,4,99
12,A,English,Prisha Bhasin,12_A_25,120125,94,63,87,98,Y,10,3,2,0.7,7,84
12,A,Social,Prisha Bhasin,12_A_25,120125,71,48,65,81,Y,8,7,2,1.0,4,56
12,A,Painting,Prisha Bhasin,12_A_25,120125,93,60,41,74,N,5,8,10,0.2,6,34
12,A,Maths,Gaurav Mitra,12_A_26,120126,99,40,66,95,Y,4,8,2,0.1,5,37
12,A,Physics,Gaurav Mitra,12_A_26,120126,99,48,42,72,N,10,10,4,0.5,3,85
12,A,Chemistry,Gaurav Mitra,12_A_26,120126,71,88,47,85,Y,5,7,3,0.4,3,72
12,A,Biology,Gaurav Mitra,12_A_26,120126,81,93,83,79,N,10,5,6,0.5,10,75
12,A,English,Gaurav Mitra,12_A_26,120126,74,48,99,72,Y,9,6,8,0.6,4,83
12,A,Social,Gaurav Mitra,12_A_26,120126,97,44,83,84,N,6,8,7,0.2,7,52
12,A,Painting,Gaurav Mitra,12_A_26,120126,98,73,46,55,N,4,9,6,0.5,5,79
12,A,Maths,Vikram Patel,12_A_27,120127,93,90,47,85,Y,4,7,6,0.3,5,87
12,A,Physics,Vikram Patel,12_A_27,120127,85,95,94,73,N,4,5,10,0.2,9,43
12,A,Chemistry,Vikram Patel,12_A_27,120127,67,86,99,73,Y,7,10,4,0.6,9,83
12,A,Biology,Vikram Patel,12_A_27,120127,98,85,46,93,Y,8,8,6,1.0,4,45
12,A,English,Vikram Patel,12_A_27,120127,97,73,67,48,N,10,9,6,0.2,5,44
12,A,Social,Vikram Patel,12_A_27,120127,96,96,99,54,N,5,9,4,0.8,6,72
12,A,Painting,Vikram Patel,12_A_27,120127,88,83,71,74,Y,4,3,2,0.5,3,61
12,A,Maths,Neha Goel,12_A_28,120128,77,96,61,59,N,5,8,7,0.8,4,57
12,A,Physics,Neha Goel,12_A_28,120128,81,75,51,40,N,10,4,5,1.0,4,93
12,A,Chemistry,Neha Goel,12_A_28,120128,94,57,86,92,Y,4,5,7,0.8,6,37
12,A,Biology,Neha Goel,12_A_28,120128,68,73,98,64,Y,7,3,10,0.4,4,56
12,A,English,Neha Goel,12_A_28,120128,94,65,71,51,N,4,7,7,0.6,4,92
12,A,Social,Neha Goel,12_A_28,120128,73,98,96,66,N,4,9,7,0.2,4,49
12,A,Painting,Neha Goel,12_A_28,120128,94,100,99,69,N,4,8,5,0.2,4,44
12,A,Maths,Deepak Gill,12_A_29,120129,99,77,43,51,Y,4,4,6,0.4,9,64
12,A,Physics,Deepak Gill,12_A_29,120129,68,75,73,90,N,5,5,7,0.9,8,89
12,A,Chemistry,Deepak Gill,12_A_29,120129,93,100,65,61,Y,7,7,4,0.7,7,32
12,A,Biology,Deepak Gill,12_A_29,120129,78,44,99,75,N,9,5,4,0.2,8,59
12,A,English,Deepak Gill,12_A_29,120129,87,74,97,76,N,9,9,5,0.8,5,45
